,document,score,review_score,most_words,Pos_Neu_Neg
57,음악과 서빙하는 사람들 요리하는 사람들의 분위기가 박력있고 힙합적인 분위기이다. 두꺼운 고기때문에 음식조리시간이 좀 길다.. 어쩔수 없는 것 같지만 싱싱한 재료로 맛있게 요리해준다,4.0,0.9798,"[('사람', 2), ('요리', 2), ('분위기', 2), ('음악', 1), ('서빙', 1), ('박력', 1), ('있고', 1), ('힙합', 1), ('두꺼운', 1), ('때문', 1)]",긍정
58,"가격대비에 아깝지않은 맛!! 스테이크는 그램당 팔기에 잘 선택하기!! 서비스는 그럭저럭, 가격은 비싸지만 맛은 최고, 적당히 트렌디한 가게 분위기 나름 좋아요! 꼭 가보면 좋은곳!!",5.0,0.8213,"[('가격', 2), ('맛', 2), ('대비', 1), ('아깝지', 1), ('스테이크', 1), ('그램', 1), ('선택', 1), ('서비스', 1), ('비싸지만', 1), ('최고', 1)]",긍정
59,정말 맛있긴한데 내돈 주고는 못가겠다.. 너무 비싸다 심지어 디저트까지…,5.0,0.6568,"[('정말', 1), ('맛있긴한데', 1), ('돈', 1), ('비싸다', 1), ('심지어', 1), ('디저트', 1)]",중립
60,가격이 부담스러운 곳이어도 사람이 끈이질 않고 예약으로만 갈 수 있는 이곳!! 정말 유명한 이유를 알겠다 최고의 식감! 고기를 사랑하는 사람이라면 꼭 추천!!,4.0,0.9932,"[('곳', 2), ('사람', 2), ('가격', 1), ('부담스러운', 1), ('이어도', 1), ('예약', 1), ('수', 1), ('있는', 1), ('정말', 1), ('유명한', 1)]",긍정
61,가격대가 너무 비싸요.. 스테이크 뿐만 아니라 파스타 샐러드 모든것이…샐러드의 맛은 간이 너무 쌘느낌이라 좋아하는 맛은 아니었어요. 스테이크도 간이 별로 안맛고 음식이 전체적으로 간이 별로에요,4.0,0.0013,"[('간이', 3), ('스테이크', 2), ('샐러드', 2), ('맛', 2), ('별로', 2), ('가격', 1), ('대가', 1), ('비싸요', 1), ('뿐', 1), ('아니라', 1)]",부정
62,스테이크로 절대 후회하지 않을 만한 곳이 바로 이곳!! 정말 강력추천합니다!!,5.0,0.9909,"[('곳', 2), ('스테이크', 1), ('절대', 1), ('후회', 1), ('만', 1), ('바로', 1), ('정말', 1), ('강력', 1), ('추천', 1)]",긍정
63,먹고나면 뼈만 앙상하게 남는 스테이크 크기도 크지만 생각보다 양도 많고 맛있어요 최고!! 앙상한 뼈는 불쌍하지만 ..내 배는 빵빵,4.0,0.9887,"[('뼈', 2), ('앙상하게', 1), ('스테이크', 1), ('크기', 1), ('생각', 1), ('양도', 1), ('많고', 1), ('맛있어요', 1), ('최고', 1), ('앙상한', 1)]",긍정
64,드라이에이징 스테이크 맛은 정말 최고인 집! 좋아요,5.0,0.9685,"[('드라이', 1), ('이징', 1), ('스테이크', 1), ('맛', 1), ('정말', 1), ('최고', 1), ('집', 1), ('좋아요', 1)]",긍정
65,연하고 부드러운 스테이크! 연인이나 가족들과 함께 가서 먹을 수 있겠네요.. 너무 비싸요.. 맛에비해서는 비싸다고하지는 못하겠지만 자주 올수 없는 곳이라 아쉬워요..,5.0,0.1262,"[('연하고', 1), ('부드러운', 1), ('스테이크', 1), ('연인', 1), ('가족', 1), ('수', 1), ('있겠네요', 1), ('비싸요', 1), ('맛', 1), ('비', 1)]",부정
66,"구스테이크 528은 아담하지만 스테이크냄새도 많이 안나고 괜찮아요. 음악도 좋구, 사람들도 붐비지않아서 좋앗어요 예약을 8시에 했거든요 그랬더니 좀 여유롭게 먹었네요",5.0,0.97,"[('스테이크', 2), ('은', 1), ('아담하지만', 1), ('냄새', 1), ('안나', 1), ('괜찮아요', 1), ('음악', 1), ('좋구', 1), ('사람', 1), ('좋앗어요', 1)]",긍정
67,강남에서 드라이에이징 스테이크를 파는 곳 중 한곳으로 드라이에이징 고기 답게 가격대가 싸지 않다. 하지만 완벽에 가깝게 구워내는 템포와 드라이에이징 고기에서 느낄 수 있는 진한 육향을 느낄 수 있다.,4.0,0.7446,"[('드라이', 3), ('이징', 3), ('곳', 2), ('고기', 2), ('수', 2), ('강남', 1), ('스테이크', 1), ('중', 1), ('답', 1), ('가격', 1)]",긍정
68,잘 숙성된 스테이크를 먹을때 그 맛이란~~~잊혀지지 않아요.,4.0,0.9844,"[('숙성', 1), ('스테이크', 1), ('때', 1), ('그', 1), ('맛', 1)]",긍정
69,드라이에이징 스테이크 전문점이에요. 가격은 좀 쎄지만 맛은 기가막히네요,4.0,0.2606,"[('드라이', 1), ('이징', 1), ('스테이크', 1), ('전문점', 1), ('가격', 1), ('좀', 1), ('쎄지만', 1), ('맛', 1), ('기', 1)]",부정
70,"드라이 최고! Port House in rare by itself - enough! 매쉬그 포테이토는 질은 감이 많지만 이지하게 넘기기 괜춘, 구운야채 굳굳",3.5,0.9947,"[('굳', 2), ('드라이', 1), ('최고', 1), ('매쉬', 1), ('그', 1), ('포테이토', 1), ('질', 1), ('감', 1), ('많지만', 1), ('이지', 1)]",긍정
71,드라이에이지 립아이는 최고~~ 가격은 부담되긴 함,4.0,0.9401,"[('드라이', 1), ('에이지', 1), ('립', 1), ('아이', 1), ('최고', 1), ('가격', 1), ('부담', 1), ('함', 1)]",긍정
72,겉은 바샥 속은 촉촉~~ 드라이에이징 스테이크 최고!! +_+ 미국산 소고기라는데 난 어차피 한우랑 구별못함 맛만 있고만!! 근데 음식이 대체적으로 조금 짠 편이니 크림 스피나치나 맥앤치즈 같은 느끼한거 같이 시키는 것 추천!! 마늘밥이랑 어니언 수프도 맛있어여~~~,3.5,0.8979,"[('겉', 1), ('바샥', 1), ('속', 1), ('촉촉', 1), ('드라이', 1), ('이징', 1), ('스테이크', 1), ('최고', 1), ('미국', 1), ('산', 1)]",긍정
73,분위기 좋은 음악과 장소^^~ 신사동에는 두 곳이 붙어 있어요.,4.0,0.8784,"[('분위기', 1), ('좋은', 1), ('음악', 1), ('장소', 1), ('신사동', 1), ('두', 1), ('곳', 1), ('있어요', 1)]",긍정
74,스테이크 좋아요,4.0,0.8491,"[('스테이크', 1), ('좋아요', 1)]",긍정
75,한번 와보고 싶었던 스테이크 하우스! 사람들이 격찬을 하길래 맛이 궁금했었는데요 붓쳐스컷 보단 못한듯하네요! 사람마다 호불호가 다르니까요,4.0,0.8871,"[('사람', 2), ('한번', 1), ('보고', 1), ('스테이크', 1), ('하우스', 1), ('격찬', 1), ('맛', 1), ('궁금했었는데요', 1), ('붓쳐스컷', 1), ('호불호', 1)]",긍정
76,스테이크정말먹음직 스럽네요,4.0,0.3811,"[('스테이크', 1), ('정말', 1), ('먹음', 1), ('직', 1), ('스럽네요', 1)]",중립
77,요거 사주실분 손..!!,4.0,0.5429,"[('거', 1), ('분', 1), ('손', 1)]",중립
78,스테이크 엔 와인 굿~,4.0,0.8093,"[('스테이크', 1), ('와인', 1), ('굿', 1)]",긍정
79,가보고 싶네요.,3.0,0.4819,[],중립
80,먹고싶게 생겼네.,4.0,0.5063,[],중립
81,드라이 에이징 등심 스테이크  맘에 든거 같아요,4.0,0.639,"[('드라이', 1), ('에이', 1), ('징', 1), ('등심', 1), ('스테이크', 1), ('맘', 1), ('같아요', 1)]",중립
82,또 가고 싶다,4.0,0.707,"[('또', 1)]",긍정
83,친한 친구가 운영하는 곳. 그래서가 전혀 아니고 정말로 최고의 드라이 에이징 스테이크라고 할 수 있음. 뉴욕의 Wolfgang 보다도 뛰어난 맛.,3.5,0.983,"[('친한', 1), ('친구', 1), ('운영', 1), ('곳', 1), ('래서', 1), ('전혀', 1), ('아니고', 1), ('최고', 1), ('드라이', 1), ('에이', 1)]",긍정
84,좋은 맛이었음,3.0,0.9327,"[('좋은', 1), ('맛', 1)]",긍정
85,드라이 에이징 등심 스테이크 여러모로 먹을만 했던 것 같다,4.0,0.4962,"[('드라이', 1), ('에이', 1), ('징', 1), ('등심', 1), ('스테이크', 1), ('모로', 1), ('것', 1), ('같다', 1)]",중립
86,입안 가득 도는 행복,4.0,0.6642,"[('입안', 1), ('가득', 1), ('도', 1), ('행복', 1)]",긍정
87,Valet 가능해요. (:,4.0,0.6251,"[('가능해요', 1)]",중립
88,영업시간:pm6:00-am1:00,3.5,0.4735,"[('영업', 1), ('시간', 1)]",중립
89,맛은 있어요. 이 가격이라면 마땅히 그래야겠죠. ㅎㅎ,4.0,0.6856,"[('맛', 1), ('있어요', 1), ('이', 1), ('가격', 1), ('라면', 1), ('마땅히', 1), ('그래야겠죠', 1)]",긍정
90,국내 최고의 dry aging steak를 맛볼수 있는곳 + 트렌디한 인테리어와 음악까지 단 가격은 좀 비싼편,3.5,0.9143,"[('국내', 1), ('최고', 1), ('를', 1), ('있는', 1), ('곳', 1), ('트렌디', 1), ('인테리어', 1), ('음악', 1), ('단', 1), ('가격', 1)]",긍정
91,980그램 티본!!!,3.5,0.1801,"[('그램', 1), ('티', 1)]",부정
92,최고의 드라이에이징 스테이크! 음악도 훌륭!,3.5,0.9749,"[('최고', 1), ('드라이', 1), ('이징', 1), ('스테이크', 1), ('음악', 1), ('훌륭', 1)]",긍정
93,식전 빵 바케트부터 맛있어요. (:,3.5,0.9378,"[('식전', 1), ('빵', 1), ('바케트', 1), ('맛있어요', 1)]",긍정
0,테라스자리는 와인 필수 주문인데,4.0,0.8595,"[('테라스', 1), ('와인', 1), ('필수', 1), ('주문', 1)]",긍정
1, 9900 원 짜리 와인을 59000 에,3.2,0.322,"[('원', 1), ('와인', 1)]",부정
2, 3만원짜리 와인을 22 만원에 판매. 그렇다고 안주가 저렴한것도 아님,3.9,0.0323,"[('와인', 1), ('만원', 1), ('판매', 1), ('안주', 1), ('저렴한것도', 1), ('아님', 1)]",부정
3,맛있는 음식에 전망도 좋은데 음식 양이 너무 적어요 ㅠ,4.6,0.8578,"[('음식', 2), ('맛있는', 1), ('전망', 1), ('좋은데', 1), ('양', 1)]",긍정
4,너무너무 추운게 단점인것 말고는 음식맛은 진짜 최고인 것 같아요!!분위기도 좋은데 음식 양도 생각보다 넉넉하고 뭐가 최고랄 것없이 세가지 시킨메뉴 전부 너무 맛있어용,3.8,0.9972,"[('것', 3), ('음식', 2), ('최고', 2), ('단점', 1), ('맛', 1), ('진짜', 1), ('같아요', 1), ('분위기', 1), ('좋은데', 1), ('양도', 1)]",긍정
5,저녁에 갔으면 더 예뻤을 것 같긴 해요.낮에 갔는데 유리나 테이블,5.0,0.6697,"[('저녁', 1), ('더', 1), ('예뻤을', 1), ('것', 1), ('같긴', 1), ('해', 1), ('낮', 1), ('유리나', 1), ('테이블', 1)]",긍정
6, 잔이 깨끗하지 않더라고요. 가벽처럼 유리가 가로지르는 곳이 있는데 거기 지문이 막 있는 그런 더러움 정도…?테이블 간 간격도 좁아서 사람 많을 때 엄청 시끄러울 것 같아요.,5.0,0.0033,"[('잔', 1), ('깨끗하지', 1), ('벽', 1), ('유리', 1), ('곳', 1), ('있는데', 1), ('거기', 1), ('지문', 1), ('막', 1), ('있는', 1)]",부정
7,맛있어요 ㅎㅎ,4.9,0.9685,"[('맛있어요', 1)]",긍정
8,재벌집 막내아들 방영해서 방문했어요 ㅎㅎ정말 분위기가 좋네요 ㅎ인테리어가 정말 세련되고 멋지네요 인생사진 마니 건져갑니다 ㅎㅎ그리고 직원들도 친절해서 대접받는 기분이라 정말 기분좋게 다녀감니다 ㅎ아 그리고 음식도 정말 맛있고 훌륭함,4.8,0.9963,"[('정말', 4), ('기분', 2), ('재벌', 1), ('집', 1), ('막내아들', 1), ('방영', 1), ('방문', 1), ('분위기', 1), ('좋네요', 1), ('인테리어', 1)]",긍정
9,특별한 날에 오기 진짜 좋은 곳 발견 했네요 ㅎㅎ전 인스타 보고 방문 했는데 역시!!친구 픽이 좋긴 좋나봐요~~,5.0,0.9737,"[('특별한', 1), ('날', 1), ('오기', 1), ('진짜', 1), ('좋은', 1), ('곳', 1), ('발견', 1), ('전', 1), ('인스타', 1), ('보고', 1)]",긍정
10,모임 때문에 이번에 대관 했던 곳이었는데 확실히 커플 분들이 오셔서 데이트 하기에도 좋은 코스요리가 많아서 좋네요 ㅎㅎ 사진 찍기도 너무 좋고요 가실 분들 무조건 가보세요 ㅎㅎㅎ,4.9,0.9848,"[('모임', 1), ('때문', 1), ('이번', 1), ('대관', 1), ('곳', 1), ('확실히', 1), ('커플', 1), ('분', 1), ('데이트', 1), ('좋은', 1)]",긍정
11,재벌집 막내아들에 나왔다해서 가봤는데 분위기 좋고 음식도 맛있었어용!ㅋㅋㅋ투움바 파스타 추천합니당~~!,4.8,0.9603,"[('재벌', 1), ('집', 1), ('막내아들', 1), ('다해', 1), ('분위기', 1), ('좋고', 1), ('음식', 1), ('맛있었어용', 1), ('투움바', 1), ('파스타', 1)]",긍정
12,야경이 멋지고 주차가 편리해서 여기는 무조건 재방문 할 생각 이써요 ㅎㅎ재벌집 막내아들 방영해서 방문 했는데..역시 찐이네요~,4.9,0.9733,"[('방문', 2), ('야경', 1), ('멋지고', 1), ('주차', 1), ('편리해서', 1), ('무조건', 1), ('재', 1), ('생각', 1), ('이', 1), ('재벌', 1)]",긍정
13,뷰만 맛집 인줄 알았는데.. ㅎㅎ 음식까지 맛집이어서 엄청 놀랬어요 ㅋㅋㅋ인테리어도 깔끔하고 사진도 이쁘게 나오더라고요,4.8,0.9905,"[('맛집', 2), ('뷰', 1), ('음식', 1), ('놀랬어요', 1), ('인테리어', 1), ('깔끔하고', 1), ('사진', 1), ('이쁘게', 1)]",긍정
14,특별한 날에 분위기 있게 드시고 싶으시면 메리가든 추천 드려요 ㅎㅎ저도 블로그 보고 방문 했는데 생각 보다 더 퀄리티 높은 음식 먹고제대로 놀고 온거 같아서 기분이 좋네요!!!,4.8,0.9926,"[('특별한', 1), ('날', 1), ('분위기', 1), ('있게', 1), ('메리', 1), ('가든', 1), ('추천', 1), ('저', 1), ('블로그', 1), ('보고', 1)]",긍정
15,데이트 맛집 찾으시는 분들이라면 무조건 여기가서 먹방 찍으시면 좋을거 같아요 ㅋㅋㅋ진짜 커플 분들 많으시고 뷰 맛집 인정합니다!!,5.0,0.9822,"[('맛집', 2), ('데이트', 1), ('분', 1), ('무조건', 1), ('먹방', 1), ('좋을거', 1), ('같아요', 1), ('진짜', 1), ('커플', 1), ('많으시고', 1)]",긍정
16,음식 너무 고급지고 맛있었어요! 저녁에 방문했는데 야경도 너무 이쁘고 주차도 편리하게 되어있어서 재방문 의사 있습니다! 사진도 이쁘게 나와서 꼭 다시 방문할려구요!,3.8,0.9942,"[('방문', 3), ('음식', 1), ('고급', 1), ('지고', 1), ('맛있었어요', 1), ('저녁', 1), ('야경', 1), ('이쁘고', 1), ('주차', 1), ('편리하게', 1)]",긍정
17,최근 방문했던 레스토랑중에 제일 맛도 괜찮고 분위기도 괜찮았던 집이라서 리뷰 남겨요기념일에 방문했는데 직원들도 너무 친절하게 안내해줘서 좋았고,3.0,0.9855,"[('방문', 2), ('최근', 1), ('레스토랑', 1), ('제일', 1), ('맛', 1), ('괜찮고', 1), ('분위기', 1), ('괜찮았던', 1), ('집', 1), ('리뷰', 1)]",긍정
18, 야경이 진짜 너무 예뻤어요메뉴도 다양해서 고르는재미와 맛보는 재미도 있습니다,4.1,0.9749,"[('재미', 2), ('야경', 1), ('진짜', 1), ('예뻤어요', 1), ('메뉴', 1), ('다양해서', 1), ('있습니다', 1)]",긍정
19,분노를 느끼고 싶으면 가세요. 한시간 기다리고 주문 취소하고 나왔습니다. 사실 나는 백종원 골목식당 테스트유저로 참여하고 있는거 아닐까? 그게 아니라면 이 상황을 어떻게 이해하지 싶은 1시간이었습니다. 알바들은 착해요. 근데 벨을 눌러도 안오고 콜라도 안나오고 음식들이 갈 곳을 잃고 바 앞에 식어가고 있었습니다. 도심 야경은 예쁩니다. 음료..정도 시키면 괜찮을 것 같습니다.,3.4,0.1197,"[('분노', 1), ('가세', 1), ('시간', 1), ('주문', 1), ('취소', 1), ('사실', 1), ('나', 1), ('백종원', 1), ('골목', 1), ('식당', 1)]",부정
20,강남 한복판에 이런 곳은 처음 봄1.예약하고 가서 창가자리 안내해줌. 주류 필수주문인데(공지해주세요),2.6,0.3898,"[('강남', 1), ('복판', 1), ('이런', 1), ('곳', 1), ('처음', 1), ('봄', 1), ('예약', 1), ('창가', 1), ('안내', 1), ('주류', 1)]",중립
21, 술을 못마셔서 그냥 다른 자리 앉겠다 했음. 그냥 안내하면 되는데 알바생 ‘논알콜도 안되시는거에요?’한마디 말투가ㅋㅋㅋ대학교 술집 알바생들같이 어리버리하고 서비스가 별로임2.난잡한 인테리어. 높이가 맞지 않는 테이블들.. 손님 테이블 바로 옆에 있는 사다리..공중에 떠있는 난방기ㅋㅋㅋ통창뷰 말고는 인테리어가 예쁜건 절대아님. 데이트? 소개팅? 비추입니다3.음식도 가격대비 별로.. 카페음료 메뉴도 맛없어요..4.결정적으로 사장님이 요식업에 조예가 깊어서 직접 조리하시면서 운영하시는 그런 음식점은 아닌거같아요. 손님들 있는데 왔다갔다..약간 감시?하시듯이 카운터쪽에서 막 계~~속 둘러보시고..알바생들 얼어있고..무서워요...직접 관리하실거면 유니폼이라도 같이 입으시던가 아니면 서비스 경력 많은 홀매니저를 따로 두세요백종원 선생님이 오시면 지적할 게 한무더기 나올 곳임이런거에 되게 무딘 편인데도 별로였음..친구랑 나오면서 약간 지방에 있는 대학교 앞 술집같다고 생각함...,3.7,0.0126,"[('알바생', 3), ('별로', 3), ('그냥', 2), ('대학교', 2), ('술집', 2), ('서비스', 2), ('인테리어', 2), ('테이블', 2), ('손님', 2), ('있는', 2)]",부정
22,평점알바,3.5,0.1137,"[('평점', 1), ('알바', 1)]",부정
23,주차비 5천원있음. 기념일이라 뷰좋은곳으로 가긴 했는데.. 파스타 나오는데 30분 넘게 걸린듯 ㅠㅠ 아마 주문이 안들어갔던것 같음 ^^...,4.1,0.1791,"[('차비', 1), ('기념일', 1), ('뷰', 1), ('좋은', 1), ('곳', 1), ('파스타', 1), ('아마', 1), ('주문', 1), ('같음', 1)]",부정
24,뷰가 좋아서 인기가 많으나 음식 퀄리티니 매장 청결도는 가격에 미치지 못함,3.8,0.6769,"[('뷰', 1), ('좋아서', 1), ('인기', 1), ('많으나', 1), ('음식', 1), ('퀄리', 1), ('티니', 1), ('매장', 1), ('청결', 1), ('도', 1)]",긍정
25,창가 자리 너무 좁고 더워요...,3.6,0.2493,"[('창가', 1), ('자리', 1), ('좁고', 1), ('더워요', 1)]",부정
26,지인들이랑 일찍이 미리 예약해놓고 스케줄 다 짜고 좋은 장소가 될거라고 기대했는데 당일 전날 취소 통보는 많이 당황스럽네요..^^ '취소 안하셔도 되는데 대화가 불가능할 정도로 시끄러우실거다'라는 말을 들으면 당연히 취소할수밖에 없지 않을까요 손님 예약이 있는날 단체 대관을 받으신거면 이미 예약한 손님용 자리는 따로 마련해준다던지 그런 대처였으면 충분히 더 좋았을것 같습니다...ㅎ,4.7,0.5996,"[('예약', 3), ('취소', 3), ('손님', 2), ('지인', 1), ('일찍이', 1), ('미리', 1), ('스케줄', 1), ('좋은', 1), ('장소', 1), ('기대했는데', 1)]",중립
27,주차하기 편하고 뷰 맛집입니다음식은 양은 좀 적은데 맛은 꽤 좋았어요,4.0,0.98,"[('주차', 1), ('편하고', 1), ('뷰', 1), ('맛집', 1), ('입니다', 1), ('음식', 1), ('양은', 1), ('좀', 1), ('맛', 1), ('꽤', 1)]",긍정
28,맛 필요없고 분위기만 본다 하시면 괜찮아요. 커피나 와인 한 잔 하기에도 괜찮겠어요. 해질녘 뷰가 참 좋더라고요. 메뉴는 플레이팅만 그럴듯하지 맛은 별로에요 :),3.9,0.444,"[('맛', 2), ('필요없고', 1), ('분위기', 1), ('괜찮아요', 1), ('커피', 1), ('와인', 1), ('잔', 1), ('괜찮겠어요', 1), ('해질녘', 1), ('뷰', 1)]",중립
29,맛있었어요! 근데 같이 간 사람은 느끼하다고 하네요. 뷰 정말 좋아요,4.5,0.9638,"[('맛있었어요', 1), ('간', 1), ('사람', 1), ('느끼하다고', 1), ('뷰', 1), ('정말', 1), ('좋아요', 1)]",긍정
30,"맛은 좋아요 시킨 메뉴들은 다 맛있엇는데 발렛파킹 하지도않았고 주차만 했는데 지도앱 정보란에는 발렛파킹제외 주차만 하는건 무료라고 명시해놓았으면서 ""1시간에 8000원을 도장찍어서 5000원으로 할인시켜준거다""라고 주차 담당자가 말을 바꿔버리네요ㅋㅋ 막말도 남발하시고 맛있게 먹은 음식으로 기분좋았는데 관리원 한명 때문에 기분 안좋아졌네요",4.0,0.8684,"[('주차', 3), ('발렛파킹', 2), ('기분', 2), ('맛', 1), ('좋아요', 1), ('메뉴', 1), ('맛있', 1), ('지도', 1), ('앱', 1), ('정보', 1)]",긍정
31,직원분들도 친절하시고 분위기도 좋고!만족입니다 ㅎㅎ,5.0,0.9656,"[('직원', 1), ('친절하시고', 1), ('분위기', 1), ('좋고', 1), ('만족', 1), ('입니다', 1)]",긍정
32,분위기 내기 너무 좋네요~~!! 맛있게먹고왔어요^^,5.0,0.9785,"[('분위기', 1), ('내기', 1), ('좋네요', 1), ('맛있게', 1)]",긍정
33,너무 맛있게 잘먹었어요! 분위기도 넘 좋고 특별한날 가기 좋네용!!!,5.0,0.9947,"[('맛있게', 1), ('분위기', 1), ('좋고', 1), ('특별한', 1), ('날', 1), ('가기', 1), ('좋', 1), ('용', 1)]",긍정
34,잘 먹고 왔습니다.서빙  ,5.0,0.8772,"[('서빙', 1)]",긍정
35, 분위기  모두 좋았습니다.,4.5,0.9055,"[('분위기', 1), ('모두', 1), ('좋았습니다', 1)]",긍정
36,뷰 끝내주는 곳에서 즐거운 식사가능한곳 서빙과 음식맛은 당연히 좋구요 이퀄리티에 이정도 가격이면 가성비 갑입니다,4.8,0.9799,"[('곳', 2), ('뷰', 1), ('끝내주는', 1), ('즐거운', 1), ('식사', 1), ('가능한', 1), ('서빙', 1), ('음식', 1), ('맛', 1), ('당연히', 1)]",긍정
37,고급진곳에세 즐겁고 맛있는 식사를 하시고 싶으시다면 정말로 추천합니다.,5.0,0.989,"[('고급', 1), ('진곳', 1), ('에세', 1), ('즐겁고', 1), ('맛있는', 1), ('식사', 1), ('추천', 1)]",긍정
38,뷰가 정말 좋아요 디저트도 넘 맛있게 먹었어요~~,4.9,0.9911,"[('뷰', 1), ('정말', 1), ('좋아요', 1), ('디저트', 1), ('맛있게', 1)]",긍정
39,브런치  좋네요.가격은  좀  비싼면이 있습니다.하지만  서비스가  좋으니  괜찮습니다.,4.9,0.8484,"[('브런치', 1), ('좋네요', 1), ('가격', 1), ('좀', 1), ('비싼면이', 1), ('있습니다', 1), ('서비스', 1), ('좋으니', 1), ('괜찮습니다', 1)]",긍정
40,분위기 최고였어요 ㅎㅎ 와인도 맛있었고샐러드랑 봉골레파스타 맛집입니다 정말 잘 먹었어요!,1.2,0.9946,"[('분위기', 1), ('최고', 1), ('와인', 1), ('맛있었고', 1), ('샐러드', 1), ('봉골레', 1), ('파스타', 1), ('맛집', 1), ('입니다', 1), ('정말', 1)]",긍정
41,이래서 역시 네이버 평점은 믿을게 못된다..,3.7,0.3796,"[('역시', 1), ('네이버', 1), ('평점', 1)]",중립
42,안심 스테이크 65000  원짜리ᆢ놀래서 이게 다냐고 다시한번 물어봄 ㅋㅋ이건 뭐 키즈 가정식 도 아니고조리사 없이 서빙 알바가 다 하는듯 ᆢ접시라도 스테이크 접시 쓰시지 무슨 서비스 주신줄ᆢ그냥 두점 입넣고 끝 ᆢ맛이라도 있으면 ㅜㅜ그것도 호주산 ㅋ남친 생일이라 예약했다가 뷰고 나발이고 그냥 개망신ㅜㅜ남친 계속  웃기만함 ㅡㅡ;;커피만 마시러 가세요어이없어 콜라마시고 나가는데 콜라도 5000 원나가서도 발렛파킹 5000 원 ㅋㅋ호구당하고옴,5.0,0.0026,"[('원', 3), ('스테이크', 2), ('접시', 2), ('그냥', 2), ('남친', 2), ('콜라', 2), ('안심', 1), ('놀래서', 1), ('이', 1), ('다시', 1)]",부정
43,오로지 뷰 맛집. 음식 나오는 시간 길고 계단 입구에서 종업원들이 길 막고 지들끼리 이야기함 손님인줄?노래소리도 너무 커서 이야기하기가 힘듦.봉골레는 해감 덜 됨. 스테이크는 미디엄이 아니라 미디엄웰~웰던급으로 나옴.다시 말하지만 오로지 뷰 맛집임.,4.5,0.84,"[('뷰', 2), ('맛집', 2), ('이야기', 2), ('미디엄', 2), ('음식', 1), ('시간', 1), ('길고', 1), ('계단', 1), ('입구', 1), ('종업원', 1)]",긍정
44,입구에 사람 없고 서있는데 직원들이 보고도 안내 안해줌 예약하고 갔는데도 십분 기다리고 안내받음 처음 일하는 사람들 마냥 어리바리 그자체 공간 자체는 좋은데 사장님인지 매니전지 다른직원들에게 욕하며 반말..혼낼 일 있더라도 손님 없는곳에서 하셔야지 한가운데서 직원들 대여섯명 다 모아서 한소리하심 기본이 안된듯..다 들려서 내가 다 기분 나쁘고 분위기 다 망침 두번은 안갈듯,3.0,0.0073,"[('직원', 3), ('사람', 2), ('일', 2), ('자체', 2), ('입구', 1), ('없고', 1), ('보고', 1), ('안내', 1), ('예약', 1), ('십분', 1)]",부정
45,디저트 값이 비싸긴한데뷰도 이쁘고 디저트 맛있었음,4.4,0.8081,"[('디저트', 2), ('값', 1), ('비싸긴', 1), ('데뷰', 1), ('이쁘고', 1), ('맛있었음', 1)]",긍정
46,이런 식으로 장사할 거면 그냥 장사를 하지 마세요  저녁 5시 이후에는 음료와 디저트 주문이 불가능하고 메뉴판에 있는 음식을 반드시 시켜야 한다는 중대한 원칙이 있으면 미리 네이버 가게 정보에 명시를 하든지 최소한 예약할 때라도 말해줘야 하지 않나요? 그런 원칙에 대해서 어떤 정보도 명시해놓지 않고 예약은 받고 막상 가서 주문하니까 그 때 되서야 말하네요 바쁜 친구와 겨우 시간 맞춰서 많이 찾아보고 어렵게 결정해서 온 건데 덕분에 소중한 저녁 시간을 다 망쳤네요 이미 다른 루프탑도 다 만석이라 못 들어갔어요 뷰 값 받으려는 것 이해하고 메뉴 의무 주문도 이해합니다 다만 왜 그걸  명시하지 않고 마치 저녁에도 차와 디저트를 먹을 수 있는 것처럼 소비자를 낚냐는 겁니다 막상 가면 이왕 왔으니 어쩔 수 없이 방침에 따라 음식을 주문할 거라 생각하나보죠? 이런 식으로 장사하지 마세요. 너무 불쾌해서 다시는 가고 싶지 않은 곳이네요(노쇼 방지를 위해 예약금 만원 받는 것도 너무 웃겨요 이런 곳 처음 봅니다 손님의 도리는 그렇게 강조하면서 정작 본인들은 꼭 알아야 할 정보 제공도 안 하고 손님 낚을 생각이나 하네요.),2.4,0.005,"[('주문', 4), ('이런', 3), ('장사', 3), ('저녁', 3), ('정보', 3), ('명시', 3), ('것', 3), ('식', 2), ('거', 2), ('디저트', 2)]",부정
47,저녁늦은시간 구석자리만 남았길래 가볍게 칵테일한잔 하고 가려고 하니 메뉴시키라고 닥달 자리는 비좁은데 테이블간격도 좁아서 무슨 더블데이트 하는줄.. 다시 가고 싶지 않음...,3.0,0.5289,"[('저녁', 1), ('시간', 1), ('구석', 1), ('가볍게', 1), ('칵테일', 1), ('한잔', 1), ('하니', 1), ('메뉴', 1), ('닥달', 1), ('자리는', 1)]",중립
48,딸기생크림크로와상 존맛,4.9,0.7186,"[('딸기', 1), ('생크림', 1), ('크로와상', 1), ('존맛', 1)]",긍정
49,시티뷰 보면서 먹는 브런치 쵝오,4.9,0.9557,"[('시티', 1), ('뷰', 1), ('브런치', 1), ('쵝오', 1)]",긍정
50,데이트하기 좋은 카페,4.9,0.8179,"[('데이트', 1), ('좋은', 1), ('카페', 1)]",긍정
51,데이트나 소개팅 하기 좋을 것 같네요,5.0,0.7388,"[('데이트', 1), ('소개팅', 1), ('좋을', 1), ('것', 1), ('같네요', 1)]",긍정
